2025-10-02 10:44:13,613 | INFO | root | Using device: cuda
2025-10-02 12:07:02,170 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1373; skipping batch. preds range=[0.0000, 465.7500] targets range=[26.8000, 865.0000]
2025-10-02 12:07:02,199 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1374; skipping batch. preds range=[0.0000, 513.5000] targets range=[11.9000, 823.0000]
2025-10-02 12:07:03,751 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1375; skipping batch. preds range=[0.0000, 539.5000] targets range=[0.0000, 875.0000]
2025-10-02 12:07:03,776 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1376; skipping batch. preds range=[0.0000, 479.5000] targets range=[5.1000, 849.0000]
2025-10-02 12:07:05,835 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1377; skipping batch. preds range=[0.0000, 486.5000] targets range=[49.3000, 837.0000]
2025-10-02 12:07:05,877 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1378; skipping batch. preds range=[0.0000, 477.5000] targets range=[14.5000, 733.8000]
2025-10-02 12:07:05,911 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1379; skipping batch. preds range=[0.0000, 461.0000] targets range=[59.9000, 925.0000]
2025-10-02 12:07:06,499 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1380; skipping batch. preds range=[-1.3145, 231.0000] targets range=[0.0000, 861.0000]
2025-10-02 12:07:06,534 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1381; skipping batch. preds range=[0.0000, 472.0000] targets range=[28.4000, 951.0000]
2025-10-02 12:07:06,565 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1382; skipping batch. preds range=[0.0000, 209.7500] targets range=[13.2000, 853.0000]
2025-10-02 12:07:07,835 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1383; skipping batch. preds range=[0.0000, 469.0000] targets range=[79.2000, 821.0000]
2025-10-02 12:07:07,860 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1384; skipping batch. preds range=[0.0000, 483.7500] targets range=[27.2000, 1017.0000]
2025-10-02 12:07:10,088 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1385; skipping batch. preds range=[0.0000, 469.0000] targets range=[1.3000, 862.0000]
2025-10-02 12:07:10,127 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1386; skipping batch. preds range=[0.0000, 466.0000] targets range=[14.3000, 786.6000]
2025-10-02 12:07:10,157 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1387; skipping batch. preds range=[0.0000, 450.0000] targets range=[61.8000, 877.0000]
2025-10-02 12:07:11,095 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1388; skipping batch. preds range=[0.0000, 468.0000] targets range=[0.0000, 992.0000]
2025-10-02 12:07:11,128 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1389; skipping batch. preds range=[0.0000, 466.0000] targets range=[41.2000, 896.0000]
2025-10-02 12:07:11,161 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1390; skipping batch. preds range=[0.0000, 525.5000] targets range=[22.1000, 899.0000]
2025-10-02 12:07:12,416 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1391; skipping batch. preds range=[0.0000, 486.0000] targets range=[29.6000, 1152.0000]
2025-10-02 12:07:12,451 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1392; skipping batch. preds range=[-0.1805, 239.1250] targets range=[0.0000, 814.0000]
2025-10-02 12:07:15,171 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1393; skipping batch. preds range=[0.0000, 498.7500] targets range=[61.9000, 810.0000]
2025-10-02 12:07:15,204 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1394; skipping batch. preds range=[0.0000, 478.2500] targets range=[54.2000, 856.0000]
2025-10-02 12:07:15,239 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1395; skipping batch. preds range=[0.0000, 476.7500] targets range=[86.4000, 1025.0000]
2025-10-02 12:07:16,057 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1396; skipping batch. preds range=[0.0000, 501.7500] targets range=[79.4000, 910.0000]
2025-10-02 12:07:16,087 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1397; skipping batch. preds range=[0.0000, 486.2500] targets range=[0.0000, 819.0000]
2025-10-02 12:07:16,115 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1398; skipping batch. preds range=[-0.6816, 473.7500] targets range=[6.2000, 819.0000]
2025-10-02 12:07:17,178 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1399; skipping batch. preds range=[0.0000, 222.0000] targets range=[15.1000, 951.0000]
2025-10-02 12:07:17,211 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1400; skipping batch. preds range=[0.0000, 555.5000] targets range=[11.9000, 804.0000]
2025-10-02 12:07:20,005 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1401; skipping batch. preds range=[-0.1846, 494.5000] targets range=[12.6000, 913.0000]
2025-10-02 12:07:20,043 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1402; skipping batch. preds range=[0.0000, 469.5000] targets range=[6.2000, 992.0000]
2025-10-02 12:07:20,078 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1403; skipping batch. preds range=[0.0000, 492.5000] targets range=[0.0000, 788.4000]
2025-10-02 12:07:21,114 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1404; skipping batch. preds range=[-1.2881, 400.5000] targets range=[0.0000, 763.2000]
2025-10-02 12:07:21,148 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1405; skipping batch. preds range=[0.0000, 483.2500] targets range=[8.2000, 862.0000]
2025-10-02 12:07:21,186 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1406; skipping batch. preds range=[0.0000, 245.2500] targets range=[21.7000, 865.0000]
2025-10-02 12:07:21,570 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1407; skipping batch. preds range=[0.0000, 447.5000] targets range=[5.6000, 840.0000]
2025-10-02 12:07:21,603 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1408; skipping batch. preds range=[0.0000, 467.2500] targets range=[76.7000, 809.0000]
2025-10-02 12:07:24,157 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1409; skipping batch. preds range=[0.0000, 236.1250] targets range=[5.0000, 1010.0000]
2025-10-02 12:07:24,191 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1410; skipping batch. preds range=[0.0000, 471.2500] targets range=[0.0000, 1060.0000]
2025-10-02 12:07:24,226 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1411; skipping batch. preds range=[0.0000, 465.7500] targets range=[59.4000, 899.0000]
2025-10-02 12:07:25,235 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1412; skipping batch. preds range=[0.0000, 537.5000] targets range=[78.2000, 947.0000]
2025-10-02 12:07:25,269 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1413; skipping batch. preds range=[0.0000, 481.0000] targets range=[0.0000, 917.0000]
2025-10-02 12:07:25,302 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1414; skipping batch. preds range=[-0.4482, 468.5000] targets range=[2.3000, 1058.0000]
2025-10-02 12:07:25,668 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1415; skipping batch. preds range=[-1.0078, 491.7500] targets range=[22.5000, 992.0000]
2025-10-02 12:07:25,699 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1416; skipping batch. preds range=[0.0000, 225.7500] targets range=[56.4000, 888.0000]
2025-10-02 12:07:28,315 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1417; skipping batch. preds range=[0.0000, 473.0000] targets range=[0.0000, 790.3000]
2025-10-02 12:07:28,359 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1418; skipping batch. preds range=[0.0000, 477.7500] targets range=[0.0000, 895.0000]
2025-10-02 12:07:28,393 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1419; skipping batch. preds range=[0.0000, 506.0000] targets range=[0.1000, 836.0000]
2025-10-02 12:07:29,385 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1420; skipping batch. preds range=[0.0000, 484.5000] targets range=[0.8000, 820.0000]
2025-10-02 12:07:29,428 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1421; skipping batch. preds range=[0.0000, 471.5000] targets range=[193.0000, 873.0000]
2025-10-02 12:07:29,460 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1422; skipping batch. preds range=[0.0000, 504.2500] targets range=[34.4000, 1024.0000]
2025-10-02 12:07:29,847 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1423; skipping batch. preds range=[0.0000, 474.7500] targets range=[26.4000, 957.0000]
2025-10-02 12:07:29,882 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1424; skipping batch. preds range=[0.0000, 467.7500] targets range=[0.0000, 898.0000]
2025-10-02 12:07:32,457 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1425; skipping batch. preds range=[0.0000, 463.2500] targets range=[6.2000, 939.0000]
2025-10-02 12:07:32,494 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1426; skipping batch. preds range=[0.0000, 475.5000] targets range=[6.0000, 818.0000]
2025-10-02 12:07:32,524 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1427; skipping batch. preds range=[0.0000, 484.5000] targets range=[19.1000, 852.0000]
2025-10-02 12:07:33,472 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1428; skipping batch. preds range=[0.0000, 499.0000] targets range=[3.5000, 839.0000]
2025-10-02 12:07:33,511 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1429; skipping batch. preds range=[0.0000, 487.2500] targets range=[19.2000, 809.0000]
2025-10-02 12:07:33,541 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1430; skipping batch. preds range=[0.0000, 459.2500] targets range=[13.1000, 1152.0000]
2025-10-02 12:07:33,993 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1431; skipping batch. preds range=[0.0000, 153.8750] targets range=[11.4000, 749.8000]
2025-10-02 12:07:34,033 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1432; skipping batch. preds range=[-0.6987, 453.5000] targets range=[0.0000, 785.2000]
2025-10-02 12:07:37,439 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1433; skipping batch. preds range=[0.0000, 474.0000] targets range=[0.0000, 1044.0000]
2025-10-02 12:07:37,480 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1434; skipping batch. preds range=[0.0000, 471.0000] targets range=[71.8000, 862.0000]
2025-10-02 12:07:37,515 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1435; skipping batch. preds range=[0.0000, 474.2500] targets range=[13.4000, 913.0000]
2025-10-02 12:07:37,981 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1436; skipping batch. preds range=[0.0000, 477.0000] targets range=[0.0000, 1012.0000]
2025-10-02 12:07:38,022 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1437; skipping batch. preds range=[-1.7637, 451.5000] targets range=[5.6000, 763.1000]
2025-10-02 12:07:38,058 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1438; skipping batch. preds range=[0.0000, 488.7500] targets range=[0.0000, 862.0000]
2025-10-02 12:07:38,830 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1439; skipping batch. preds range=[0.0000, 482.2500] targets range=[0.0000, 870.0000]
2025-10-02 12:07:38,871 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1440; skipping batch. preds range=[0.0000, 445.5000] targets range=[10.0000, 1085.0000]
2025-10-02 12:07:42,463 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1441; skipping batch. preds range=[0.0000, 499.0000] targets range=[0.0000, 951.0000]
2025-10-02 12:07:42,513 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1442; skipping batch. preds range=[0.0000, 487.2500] targets range=[17.0000, 837.0000]
2025-10-02 12:07:42,548 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1443; skipping batch. preds range=[-1.1074, 475.7500] targets range=[14.7000, 992.0000]
2025-10-02 12:07:42,577 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1444; skipping batch. preds range=[0.0000, 472.7500] targets range=[68.7000, 839.0000]
2025-10-02 12:07:42,602 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1445; skipping batch. preds range=[0.0000, 236.1250] targets range=[121.0000, 1013.0000]
2025-10-02 12:07:42,628 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1446; skipping batch. preds range=[0.0000, 459.7500] targets range=[0.7000, 793.1000]
2025-10-02 12:07:43,222 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1447; skipping batch. preds range=[0.0000, 501.0000] targets range=[0.2000, 834.0000]
2025-10-02 12:07:43,256 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1448; skipping batch. preds range=[0.0000, 479.0000] targets range=[2.9000, 895.0000]
2025-10-02 12:07:46,603 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1449; skipping batch. preds range=[0.0000, 553.5000] targets range=[0.0000, 856.0000]
2025-10-02 12:07:46,638 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1450; skipping batch. preds range=[-1.0469, 477.7500] targets range=[17.5000, 960.0000]
2025-10-02 12:07:46,669 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1451; skipping batch. preds range=[0.0000, 149.3750] targets range=[13.6000, 839.0000]
2025-10-02 12:07:46,771 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1452; skipping batch. preds range=[0.0000, 237.1250] targets range=[29.5000, 937.0000]
2025-10-02 12:07:46,805 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1453; skipping batch. preds range=[0.0000, 505.7500] targets range=[24.2000, 1056.0000]
2025-10-02 12:07:46,832 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1454; skipping batch. preds range=[-0.9761, 395.7500] targets range=[48.6000, 862.0000]
2025-10-02 12:07:47,389 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1455; skipping batch. preds range=[0.0000, 186.2500] targets range=[0.0000, 791.7000]
2025-10-02 12:07:47,426 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1456; skipping batch. preds range=[0.0000, 257.2500] targets range=[36.4000, 1029.0000]
2025-10-02 12:07:50,865 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1457; skipping batch. preds range=[0.0000, 465.7500] targets range=[6.2000, 1015.0000]
2025-10-02 12:07:50,897 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1458; skipping batch. preds range=[0.0000, 450.5000] targets range=[27.2000, 986.0000]
2025-10-02 12:07:50,927 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1459; skipping batch. preds range=[0.0000, 467.7500] targets range=[15.2000, 823.0000]
2025-10-02 12:07:51,513 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1460; skipping batch. preds range=[0.0000, 478.0000] targets range=[7.7000, 950.0000]
2025-10-02 12:07:51,546 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1461; skipping batch. preds range=[0.0000, 468.2500] targets range=[15.3000, 1006.0000]
2025-10-02 12:07:51,573 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1462; skipping batch. preds range=[0.0000, 464.2500] targets range=[38.2000, 947.0000]
2025-10-02 12:07:51,746 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1463; skipping batch. preds range=[0.0000, 389.5000] targets range=[43.5000, 878.0000]
2025-10-02 12:07:51,776 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1464; skipping batch. preds range=[0.0000, 462.5000] targets range=[21.0000, 849.0000]
2025-10-02 12:07:55,651 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1465; skipping batch. preds range=[0.0000, 488.5000] targets range=[40.4000, 856.0000]
2025-10-02 12:07:55,692 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1466; skipping batch. preds range=[0.0000, 467.5000] targets range=[18.7000, 817.0000]
2025-10-02 12:07:55,723 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1467; skipping batch. preds range=[-0.0033, 544.5000] targets range=[0.6000, 918.0000]
2025-10-02 12:07:56,626 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1468; skipping batch. preds range=[0.0000, 466.2500] targets range=[1.0000, 950.0000]
2025-10-02 12:07:56,665 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1469; skipping batch. preds range=[0.0000, 487.5000] targets range=[0.0000, 1005.0000]
2025-10-02 12:07:56,700 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1470; skipping batch. preds range=[-0.3474, 489.5000] targets range=[2.2000, 669.3000]
2025-10-02 12:07:56,726 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1471; skipping batch. preds range=[0.0000, 471.2500] targets range=[26.0000, 947.0000]
2025-10-02 12:07:56,750 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1472; skipping batch. preds range=[0.0000, 482.2500] targets range=[3.6000, 927.0000]
2025-10-02 12:08:00,637 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1473; skipping batch. preds range=[0.0000, 460.0000] targets range=[26.4000, 1061.0000]
2025-10-02 12:08:00,681 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1474; skipping batch. preds range=[0.0000, 366.5000] targets range=[0.0000, 985.0000]
2025-10-02 12:08:00,716 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1475; skipping batch. preds range=[0.0000, 519.0000] targets range=[0.0000, 794.6000]
2025-10-02 12:08:02,046 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1476; skipping batch. preds range=[0.0000, 467.5000] targets range=[11.9000, 753.7000]
2025-10-02 12:08:02,078 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1477; skipping batch. preds range=[0.0000, 461.2500] targets range=[43.0000, 1029.0000]
2025-10-02 12:08:02,108 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1478; skipping batch. preds range=[-1.3555, 146.0000] targets range=[0.0000, 803.0000]
2025-10-02 12:08:02,133 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1479; skipping batch. preds range=[0.0000, 477.0000] targets range=[50.0000, 888.0000]
2025-10-02 12:08:02,158 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1480; skipping batch. preds range=[0.0000, 477.5000] targets range=[19.1000, 943.0000]
2025-10-02 12:08:05,352 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1481; skipping batch. preds range=[0.0000, 482.0000] targets range=[115.2000, 889.0000]
2025-10-02 12:08:05,397 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1482; skipping batch. preds range=[0.0000, 478.0000] targets range=[0.0000, 1010.0000]
2025-10-02 12:08:05,430 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1483; skipping batch. preds range=[0.0000, 473.2500] targets range=[51.1000, 870.0000]
2025-10-02 12:08:06,270 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1484; skipping batch. preds range=[0.0000, 536.0000] targets range=[0.1000, 839.0000]
2025-10-02 12:08:06,310 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1485; skipping batch. preds range=[0.0000, 434.0000] targets range=[4.2000, 786.3000]
2025-10-02 12:08:06,341 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1486; skipping batch. preds range=[0.0000, 501.5000] targets range=[98.9000, 816.0000]
2025-10-02 12:08:06,368 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1487; skipping batch. preds range=[0.0000, 523.5000] targets range=[13.5000, 946.0000]
2025-10-02 12:08:06,395 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1488; skipping batch. preds range=[0.0000, 469.0000] targets range=[6.9000, 808.0000]
2025-10-02 12:08:09,455 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1489; skipping batch. preds range=[0.0000, 487.5000] targets range=[0.0000, 980.0000]
2025-10-02 12:08:09,512 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1490; skipping batch. preds range=[0.0000, 505.5000] targets range=[21.7000, 787.6000]
2025-10-02 12:08:09,548 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1491; skipping batch. preds range=[0.0000, 473.5000] targets range=[1.9000, 794.5000]
2025-10-02 12:08:10,409 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1492; skipping batch. preds range=[-0.9204, 213.8750] targets range=[44.0000, 899.0000]
2025-10-02 12:08:10,444 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1493; skipping batch. preds range=[0.0000, 429.0000] targets range=[0.0000, 758.8000]
2025-10-02 12:08:10,470 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1494; skipping batch. preds range=[0.0000, 473.5000] targets range=[8.2000, 1048.0000]
2025-10-02 12:08:10,498 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1495; skipping batch. preds range=[0.0000, 499.5000] targets range=[17.8000, 841.0000]
2025-10-02 12:08:10,521 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1496; skipping batch. preds range=[0.0000, 497.2500] targets range=[9.4000, 788.2000]
2025-10-02 12:08:13,617 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1497; skipping batch. preds range=[0.0000, 554.0000] targets range=[110.4000, 940.0000]
2025-10-02 12:08:13,671 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1498; skipping batch. preds range=[0.0000, 495.7500] targets range=[0.8000, 798.4000]
2025-10-02 12:08:13,708 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1499; skipping batch. preds range=[0.0000, 484.7500] targets range=[13.2000, 1025.0000]
2025-10-02 12:08:14,593 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1500; skipping batch. preds range=[0.0000, 475.0000] targets range=[21.1000, 837.0000]
2025-10-02 12:08:14,630 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1501; skipping batch. preds range=[0.0000, 500.5000] targets range=[23.2000, 916.0000]
2025-10-02 12:08:14,660 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1502; skipping batch. preds range=[0.0000, 488.5000] targets range=[0.0000, 769.4000]
2025-10-02 12:08:14,686 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1503; skipping batch. preds range=[0.0000, 489.0000] targets range=[50.6000, 1012.0000]
2025-10-02 12:08:14,711 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1504; skipping batch. preds range=[0.0000, 490.5000] targets range=[0.0000, 896.0000]
2025-10-02 12:08:17,811 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1505; skipping batch. preds range=[0.0000, 489.0000] targets range=[0.0000, 1042.0000]
2025-10-02 12:08:17,864 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1506; skipping batch. preds range=[0.0000, 505.7500] targets range=[10.9000, 992.0000]
2025-10-02 12:08:17,901 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1507; skipping batch. preds range=[0.0000, 454.0000] targets range=[1.4000, 816.0000]
2025-10-02 12:08:18,746 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1508; skipping batch. preds range=[0.0000, 464.0000] targets range=[0.0000, 957.0000]
2025-10-02 12:08:18,782 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1509; skipping batch. preds range=[0.0000, 473.2500] targets range=[6.8000, 818.0000]
2025-10-02 12:08:18,816 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1510; skipping batch. preds range=[-0.3938, 457.5000] targets range=[19.1000, 961.0000]
2025-10-02 12:08:18,840 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1511; skipping batch. preds range=[0.0000, 510.0000] targets range=[63.8000, 767.4000]
2025-10-02 12:08:18,863 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1512; skipping batch. preds range=[0.0000, 465.0000] targets range=[28.5000, 957.0000]
2025-10-02 12:08:22,078 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1513; skipping batch. preds range=[0.0000, 463.0000] targets range=[7.3000, 987.0000]
2025-10-02 12:08:22,120 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1514; skipping batch. preds range=[0.0000, 194.2500] targets range=[8.0000, 737.8000]
2025-10-02 12:08:22,153 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1515; skipping batch. preds range=[-1.1797, 492.0000] targets range=[0.0000, 812.0000]
2025-10-02 12:08:23,037 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1516; skipping batch. preds range=[0.0000, 465.0000] targets range=[0.0000, 1030.0000]
2025-10-02 12:08:23,079 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1517; skipping batch. preds range=[0.0000, 504.5000] targets range=[11.4000, 870.0000]
2025-10-02 12:08:23,112 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 1518; skipping batch. preds range=[-2.5938, 462.5000] targets range=[5.7000, 1015.0000]
